userName,content,score,at
Pengguna Google,"kode otp kok lama banget dikirim ny? login jam 1, kode nya dikirim jam setengah 4, gimana nih developer, saya jadi GK bisa login",2,2025-05-04 06:12:32
Pengguna Google,"jaringannya kenceng harganya murah, tapi kalo di pelosok ngeleg nya setengah mati",5,2025-05-13 19:22:26
Pengguna Google,"Tolong dong sinyal by.u jangan lemot😢, semoga stabil trus sinyal nyaa aminn 🤲🏻 terimakasih",5,2025-05-09 12:49:49
Pengguna Google,setelah d update malah kalo d buka terus keluar sendiri kayak error.,1,2025-05-07 15:04:27
Pengguna Google,mohon maaf kenapa sinyalnya kok sering hilang ya kak. tolong di perbaiki lagi kak. maaf kalau ada kata kata yang salah,5,2025-05-05 09:04:36
Pengguna Google,"keluar sinyal, tapi ngga bisa buat internet gimana ini? busuk amat koneksi numpang apa gimana?",1,2025-05-09 09:46:13
Pengguna Google,"Isi pulsa transaksi berhasil tapi cek pulsa selalu jaringan tidak tersedia. isi pulsa pertama sebulan lalu,yanģ kedua 14 Mei 2025.kemana perginya itu pulsa ?",1,2025-05-14 09:21:15
Pengguna Google,"tolonglah perbaiki sinyalnya dongg, masa gini"" teruss gak mau ada perkembangannya",1,2025-05-14 17:04:22
Pengguna Google,ribet bener beli sim aja error mulu nyari gerai pengambilan juga ga nongol padahal ad barang nya,1,2025-05-14 07:32:15
Pengguna Google,baru saja memakai udah nggak bisa login ktanya perangkat keras aman tidak tersedia,4,2025-05-10 20:22:35
Pengguna Google,aplikasi ini sangat bagus dan kualitas nya andaikan saja ada 8 gb untuk ARENA BREAKOUT saja y,5,2025-05-13 13:25:24
Pengguna Google,"suka pake by.u karna dari segi sinyal bagus bgt... udh hampir 1 taun pake by.u ,,, sukses teruuusssss",5,2025-04-29 15:38:06
Pengguna Google,Saya sudah muak dengan aplikasi ini.Terkeluar terus tanpa sebab padahal aku udah instal hapus instal hapus masih tetap terkeluar😡😡,1,2025-04-29 21:51:49
Pengguna Google,Awalnya bagus pketan murah meriah mkin ke sini mkin aneh pketan 9 gb tiba tiba hilang giliran mau beli lg jaringan error yng di tamplin pketa lainya,1,2025-05-17 18:30:06
Pengguna Google,"3 dulu, produk Telkomsel agak2 gimana gitu, tidak dipakai kuota bisa berkurang",4,2025-05-19 23:33:23
Pengguna Google,"sangat berguna sekali dan sangat murah, apalagi jaringan nya lancar sekaliii!!!",5,2025-04-25 01:05:47
Pengguna Google,murah harganya. bikin kantong nga bolong masa aktif kuota nya panjang,5,2025-04-22 09:37:05
Pengguna Google,"sinyal ga stabil, buat streaming jelek, main MLBB ping jump",1,2025-05-18 15:54:31
Pengguna Google,sinyal full tp nge lag jaringannya kurang stabil di daerah kediri jatim,1,2025-04-30 21:53:23
Pengguna Google,kalau beli paket data diatas 20giga pemakaian bisa terasa lebih hemat,5,2025-04-30 21:02:14
Pengguna Google,"saya punya aplikasi shopeePay tapi tidak bisa membayar menggunakan shopeePay, kenapa harus install dulu aplikasi shopee kalo di saya sudah ada aplikasi shopeepay",3,2025-05-15 14:15:35
Pengguna Google,mantap baget apk Bayu nya ini emang luar biasa boss ku tolong di kasih promo yang kaget kaget biyar mantap yng pake kartu bayu,5,2025-05-13 16:29:47
Pengguna Google,ini mau sampai kapan sim card gak terbaca ? dikomen di semua sosmed gaada respon !,1,2025-04-30 16:51:34
Pengguna Google,"minimal pulsa saya gak di sedot Mulu lah, tiap beli pulsa di sedot terus entah buat apa itu, tolong di perbaiki lagi dan tolong di perhatikan",1,2025-04-24 19:40:47
Pengguna Google,"nyesel beli kartu ini udah beli kuota mahal mahal malah jaringan nya gajelas ngelag parah buat ,ga bisa buat maen game kartu gajelas",1,2025-05-16 03:30:00
Pengguna Google,apk nya bagus ngisi ulang data pun lancar cepat fast respon good pokoknya untuk byu,5,2025-05-20 16:28:42
Pengguna Google,Jujur Sinyal kartu ini ngelek banget sinyal 4g tapi ngelekk kuota banyak tapi sinyal ngelek buka apa apa susah sinyal burukk,1,2025-05-16 22:55:37
Pengguna Google,setiap mau bayar lewat Alfamart kok gak gamgguan mulu ya? benerin ya secepatnya,1,2025-04-30 16:21:41
Pengguna Google,"jaringan nya lemot, aplikasi nya sering error atau lag",3,2025-04-28 03:23:15
Pengguna Google,"tolong kak di hp redmi note 10 s tidak bisa mengecek kuota ,reload mulu",3,2025-04-25 23:55:08
Pengguna Google,"keren walau sinyal kadang off mendadak, tp as long price still oke buat kuota tanpa terbagi",5,2025-05-08 09:40:56
Pengguna Google,"kuota paling murah se-Indonesia,bisa bantu orang gk punya kaya aku mantap by.u produk Telkomsel",5,2025-05-11 11:47:21
Pengguna Google,"Sinyal kuat, tapi paket data masih lebih murah AS, tolong di usahakan lebih promo lagi.",5,2025-05-02 21:19:23
Pengguna Google,aplikasi by.u lagi ada Maslah ka dari kemarin sampai sekarang aplikasi nya tidak bisa di buka 🤦😏,3,2025-05-08 13:48:00
Pengguna Google,"kualitas sinyal luar biasa bagus, jauh beda sama kartu As dan simPATI yg menjijikkan",5,2025-05-02 17:04:01
Pengguna Google,"Aplikasinya lelet, khususnya di fitur U-tainment.",2,2025-05-06 11:09:59
Pengguna Google,byuuuu plisss kenapa sekarang jaringan lemot bgt sihhhhhhhhh dannnn kalo pake paket data elimit selalu akhirnya errorrrrrrrr,1,2025-05-16 18:17:19
Pengguna Google,"kartu terbaik saat ini dengan paket internet murah ,sinyak oke, daerah pelosok masih bisa internetsn terima kasih . membantu keseharian",5,2025-04-29 06:49:56
Pengguna Google,"aplikasi ga jelass, kode otp kirim hadiah salah teruss mana kodenya delay jauh bngt sama waktu yg di kasih",1,2025-04-24 23:37:56
Pengguna Google,"ktanya jringan no.1 se indonesia, ga bisa beradaptasi jaringannya di kmpung",3,2025-05-10 18:31:45
Pengguna Google,gatau kenapa aku udah login tapi lama kelamaan jadi kembali kesemula dan gabisa buat lagi,4,2025-05-09 16:03:25
Pengguna Google,"sinyal,y kencang,,walau ujan gede ttp kencang sinyal,y,,saya pakai kartu b.yu ud 8 thn,,tapi ud gnti kartu yg ini ud 5 x...harga,y mrh,,tp puas",5,2025-04-25 23:12:53
Pengguna Google,"tolong d tingkat lagi promo paket, biar lebih mudah kami membeli paket , terimakasih",4,2025-04-30 12:13:48
Pengguna Google,"Kurang cocok untuk main game mobile legend, tidak ada pengembangan jaringan ? sumpah ngeleg parah",2,2025-04-23 21:47:23
Pengguna Google,mau beli sim card kok cuma ada pilihan super kaget 3gb? gaada pilihan lain?,2,2025-04-25 05:59:08
Pengguna Google,aplikasi kebanyakan sering erorr nya mohon di perbaiki untuk masalah ini,1,2025-05-10 11:06:11
Pengguna Google,"Sinyal padahal dapet 5 bar dan muncul 4G+ , tapi gak dapet internet sama sekali.",1,2025-05-12 21:04:38
Pengguna Google,"By.U sangat bagus buat saya..dn irit pas dgn ibu""nya yg punya masalah keuangan ..trimakasih by.U",5,2025-05-11 15:00:05
Pengguna Google,bagus banget pakai by.u ni simple lagi klw mau beli paket atau isi pulsa. pokoknya mntap deh,5,2025-04-22 05:17:33
Pengguna Google,sinyal nya kadang hilang timbul udah gitu tiba tiba jaringan E+apalah,2,2025-05-20 17:06:23
Pengguna Google,"aplikasi nya kok akhir akhir ini keluar sendiri, dan gabisa di buka ya hmm",4,2025-05-16 19:45:57
Pengguna Google,"Aplikasi nya Terlalu Berat , Makin Di Update Malah Makin Berat Buat Masuk Ke aplikasi By.U nya",3,2025-04-22 15:22:39
Pengguna Google,"bagus,,sinyal lancar,banyak pilihan paket harga ekonomis....cukup membantu",5,2025-04-30 19:26:02
Pengguna Google,registrasinya sulit ga dikonfirmasi2 udah berkali kali ngisi lewat *444# ga ada balasan,1,2025-05-20 13:47:38
Pengguna Google,Aplikasi Nya Bagus Gak Pernah Ada Kendala Harga nya juga murah-murah jadi affordable banget Makasih Ya By.u,5,2025-05-11 22:45:34
Pengguna Google,jaringan bagus..tp klo listrik padam kenapa jaringannya kadang2 ikut padam ya😄😄😄,5,2025-05-05 18:06:43
Pengguna Google,"Kartu sampah, sinyal acakadut kek badut. yaa namanya juga jaringan minjem telkom. Dan masa ngabisin internak 2 GB, cm apk provider ngapain si",1,2025-05-04 23:02:16
Pengguna Google,"setelah pembaruan apk tidak bisa di buka, sering keluar sendiri",2,2025-05-12 11:52:59
Pengguna Google,"sangat bagus paket nya murah banget,tapi nggak sampey 30 hari",5,2025-04-26 20:33:54
Pengguna Google,"ahir"" ini sangat kecewa, sinyalnya udah kaya di tengah laut.",2,2025-05-04 21:51:16
Pengguna Google,aplikasi tidak bisa dibuka pada redmi A3 android 15. tolong diperbaiki,3,2025-05-19 19:13:26
Pengguna Google,tiap dibuka selalu ada notif error apliaksinya. aplikasi bapuk,1,2025-04-22 23:49:46
Pengguna Google,Cara belanja di By.U sangat mudah tidak perlu ribet²,5,2025-05-10 07:09:41
Pengguna Google,"sinyalnya sudah bagus, tetapi terkadang sinyalnya hilang hilang sendiri.",5,2025-04-27 09:26:48
Pengguna Google,paketya murah dan gak ribet sinyalnya juga bagus pulsa seharga 15 ribu bisa di tukar paket data 7 GB aku menyukai kartu byu🥰,5,2025-04-28 20:50:38
Pengguna Google,kenapa aplikasi setelah di update gabisa di buka si,1,2025-05-09 17:55:47
Pengguna Google,kenapa kartu by u ga bisa di pakai buat FB mode gratis ya padahal jaringan nya bagus,3,2025-05-15 00:12:19
Pengguna Google,internet ok klu bisa kouta lebih banyak promo dan harganya terjangkau,5,2025-05-20 05:48:52
Pengguna Google,"nicee, kalo bisa jaringan kalo lagi nge game jangan lemot lahhhh, ini sama aja kaya indosat nge leg mulu",5,2025-05-09 02:41:39
Pengguna Google,aplikasinya tidak bisa di gunakan saat di gunakan di keluarkan secara otomatis,3,2025-05-15 19:44:11
Pengguna Google,Masuk ke halaman pertama aplikasi nya aj lama bangett kadang juga ga bisa-bisa,1,2025-04-26 15:20:14
Pengguna Google,Saya sudah beli paket tapi paketnya kagak ada uangnya gabalik lagi terpaksa beli sekarang mohon untuk ditingkatkan lagi!!!!,1,2025-05-07 22:03:58
Pengguna Google,sudah beli paket sebulan 2x alhasil kartu data tidak bisa internet sudah melapor hasilnya selesai ditangani akan tetapi kartu masih tidak bisa internetan sudah rugi 2x kecewa 😌,1,2025-04-25 17:10:35
Pengguna Google,by.u paketnya murah dan hemat semoga ke depan lebih hemat lagi,5,2025-04-25 11:35:19
Pengguna Google,"Dari tadi pagi buka aplikasi perbaikan Mulu,mau Regis kartu juga susah malah di suruh buka aplikasi by.u pas di buka perbaikan Mulu, tolong la di perhatikan yang seperti ini",1,2025-02-28 19:21:51
Pengguna Google,kadang suka jelek tiba tiba berhari hari tapi gimana lagi berharapnya di fix ya,4,2025-04-23 18:48:58
Pengguna Google,aplikasi sering bug tidak bs masuk aplikasi keluar sendiri aplikasi nya,3,2025-05-05 16:10:50
Pengguna Google,kenapa sih ini jaringan kalo lagi nge game tiba² lag trus.,5,2025-05-20 15:31:43
Pengguna Google,"saya suka sekali sama kartu by.U selain internetnya yang cepat, Koutanya murah²",5,2025-05-10 09:22:58
Pengguna Google,sekarang agak susah gak kyk dulu masak gak di buka 1 hari suruh login ulang mohon di perbaiki kembali trimakasih,4,2025-05-05 20:50:20
Pengguna Google,"kecewa parah,costumer slowrespon,beli kuota gk masuk²parah banget,",1,2025-04-23 00:50:02
Pengguna Google,paling the best lah apk nya jadi yang lebih baik lagi lah dan banyakin lagi fitur2nya,5,2025-04-22 20:50:15
Pengguna Google,"jaringan SERING tiba tiba ilang, jelek pokonya jawab : alaaaah tetep jelek, udah jgn pada mau pake kartu ini, padahal rumah daerah kota, hp support 5G, jaringan ilang ilangan ga logis emg providernya aja jelek!!!",1,2025-04-30 00:04:15
Pengguna Google,gua penguna by'u dari 2021 sumpah dlu nih bagus banget sinyalnya tpi sekarang ngeleg banget tolong lah di benerin lagi sinyalnya,2,2025-05-02 21:52:57
Pengguna Google,sinyal erorr di bay u tolong si perbaikin agar kartu bisa berfungsi.,5,2025-05-20 09:29:10
Pengguna Google,bagus banget app nya tapi boleh nanya apakah ada kouta yang 50000 ribu ngga soal nya baru pake😁😁,5,2025-05-05 17:54:03
Pengguna Google,Kayaknya gak support android 15 ya? kok buka aplikasi force close terus...,1,2025-04-23 21:35:51
Pengguna Google,aplikasi ini sangat membantu transaksi pembayaran dengan amat cepat 👍👍👍👍👍👍👍👍👍👍👍 intinya ini bagus banget 😎,5,2025-04-30 17:22:39
Pengguna Google,"masih agak kurang optimal aplikasinya buat device gw,jadi ya tolong bisa dibuat lebih baik lagi👍",3,2025-05-08 21:47:40
Pengguna Google,"kenapa gua kasih bintang 3,karna fitur nya kurang ,tidak sama dengan my telkomsel,di my telkomsel ada paket gratis tukar 1 koin dapet paket 25gb ,coba di by u Ada pasti gua Kasih bintang 5",3,2025-05-04 09:50:18
Pengguna Google,"bagusss, cuma kecepatan tidak sesuai dengan apa yang dijanjikan, jika berjanji harus ditepati sesuai dengan kecepatan internet.",5,2025-05-03 21:03:09
Pengguna Google,bagus bgt pelayanannya tapi kekurangannya jaringan sering edge🥲,4,2025-04-26 19:18:00
Pengguna Google,"kalo malam jaringannya lemot amat ,tolong ditingkatkan lagi yah!!!!!",5,2025-05-05 07:15:02
Pengguna Google,tolong perbaiki sinyal by.u karna itu sangat menganggu saya mohon di perbaiki,3,2025-05-17 18:49:50
Pengguna Google,tolong jaringan nya di buat lebih baik bg klo main game suka lag,5,2025-05-07 17:18:10
Pengguna Google,"apa-apaan ini woi, tiba"" ke log out sendiri dan susah buat login kembali padahal gua udh terlanjur beli kartu simnya. pokoknya balikin dana gua, atau pihak By U langsung saya tuntut ke ngarah hukum",2,2025-05-07 09:17:00
Pengguna Google,sangat bagus cuman mahal harga dan jaringan tidak kuat,5,2025-05-01 18:00:37
Pengguna Google,ngebug parah dan aplikasi tidak mau d bukak hanya batas logo saja.,1,2025-05-14 10:29:14
Pengguna Google,sinyal blm sempurna kalau pas di laut dan di hutan bukit tinggi,4,2025-04-29 22:07:19
Pengguna Google,"Suka force close tiap masuk aplikasi, gimana nih by u? Belum ada peningkatan kinerjanya",1,2025-05-14 18:23:29
Pengguna Google,kartu yg sangat istimewa sangat membantu kaum yg berdana minim jaringan ok di manapun berada,5,2025-05-03 17:21:32
Pengguna Google,"paket nya murah tapi internet nya tidak bagus kont ol lebih bagus Telkomsel ta ik rating 0,5",1,2025-05-06 08:37:46
Pengguna Google,min mau protes kenapa setiap listrik padam jaringannya ikut padam mohon di perbaiki karna sangat mengganggu,1,2025-05-08 19:11:39
Pengguna Google,mau login otp gamasukmasuk mau UNREG udah ga nyaman pake byu,1,2025-04-28 09:03:28
Pengguna Google,"mahal mahal (standar) isi pulsa buat beli Kouta, kga ada layanan,, alaaahhh sama sama bapuk jaringan telkom",1,2025-05-02 14:36:52
Pengguna Google,bagus si tapi ada masanya sinyal bisa hilang tiba2,5,2025-04-22 06:28:42
Pengguna Google,"good, tp terkadang didarah tertentu jaringannya hilang:(..",5,2025-05-01 16:52:58
Pengguna Google,mantap nih by.U semoga jaringan nya semakin kuat sinyal nya 👍👍👍👍👍,5,2025-04-24 17:51:19
Pengguna Google,jaringannya lelet banget. padahal jaringan kurang 1 garis lagi full,1,2025-04-24 16:06:20
Pengguna Google,saya beli kartu byu sampai sekarang kok belom dikirm udah satu minggu kak saya kasih bintang 2 dulu kalau kartuny udah sampai saya kasih bintang 5,2,2025-04-30 19:21:48
Pengguna Google,"sangat baik, efektif, efisien...dan praktis , saya sangat puas memakai kartu by.u",5,2025-05-07 08:44:42
Pengguna Google,paketnya murah tapi sinyalnya agak jelek dikit .,5,2025-05-13 17:41:36
Pengguna Google,"sinyal hp di tempat kami kurang bagus, tolong dirikan tower yang bagus di tempat kami",2,2025-04-30 14:40:12
Pengguna Google,"jaringan tidak stabil , sampah bangetngak recommended",1,2025-04-28 19:05:18
Pengguna Google,apk nya bagus tapi kurang coba bisa top up game,5,2025-05-02 14:29:10
Pengguna Google,Jaringan Dalam Kota Makassar Hanya Sebatas EDGE/GPRS. . Saya Saranin Yang mau pake BYU MIKIR MIKIR LAGI dan Cek Kualitas jaringan di Tempat KALIAN !!!,1,2025-05-11 17:56:25
Pengguna Google,sering eror pas lagi trading jaringan langsung hilang.hati2 yg suka trading ga usah pake by.u,1,2025-04-29 14:49:25
Pengguna Google,tiba tiba aplikasi tidak bisa dibuka beberapa bulan ini.... kenapa yaaa,3,2025-05-20 18:29:50
Pengguna Google,"bagus aplikasinya jarang eror, dan sinyalnya kuat",5,2025-05-15 05:36:57
Pengguna Google,jaringan kurang bagus sering hilang jaringan nya,1,2025-05-02 20:09:03
Pengguna Google,"sinyal kek anj, harga doang mahal kualitas gak ada",1,2025-05-15 12:54:52
Pengguna Google,sinyal penuh data masih lemot kadang loading lama. tlng perbaiki baru saya kasih bintang 5. tlng donk diperbaiki,1,2025-04-05 09:16:29
Pengguna Google,makin susah dibuka apknya tolong diperbaiki bug nya,3,2025-05-09 00:43:55
Pengguna Google,kecewa sudah bayar untuk beli Kuota tetapi tidak masuk dan juga gak ada kompensasi pengembalian dana,1,2025-04-26 02:56:54
Pengguna Google,aplikasi lemot berat mau beli kuota aja lemotnya minta ampun malu sama propeder sebelah dari dulu ngga ada perbaikan,1,2025-04-09 10:32:39
Pengguna Google,"Belum ada setahun udah bagus sih, tapi akhir-akhir ini selalu muncul notif kendala server,dan juga tiba-tiba log out sendiri dan tidak bisa login",5,2025-03-05 18:00:09
Pengguna Google,"aplikasi korupsi masa saldo udah berkurang kuota ga masuk, terus di komplain ga ada jawaban sekalipun, yang jawab cuma bot. mending jangan pakai ketimbang nyesel",1,2025-03-02 11:59:11
Pengguna Google,minimal jaringan di pelosok atau desa di perbaiki jangan paket doang yang mahal kalau gak ada jaringan ya percuma murahan jaringan nya. bodoh amat,1,2025-04-12 22:45:21
Pengguna Google,"Semakin kesini menurun ya kualitas nya , mulai dari internet nya ,buka apk nya lemot , ke log out trus tapi log in ga bisa2 hadehhh gangguan terus",1,2025-03-07 08:51:55
Pengguna Google,lain kali klo mau update biarkan kami isi paket data dulu baru update. paket data kami habis sudah isi pulsa tiba tiba di suruh update Gile loe Ndro,2,2025-03-22 17:20:33
Pengguna Google,"aplikasi penuh dengan jebakan, beli kuota nelpon setelah aktif baru dijelaskan hanya bisa digunakan untuk sesama by.U",1,2025-03-25 12:58:16
Pengguna Google,selalu error susah buka aplikasi dari tadi selalu ada kendala server berulang ulang dicoba mohon diperbaiki,1,2025-03-20 18:04:12
Pengguna Google,"byu kok jadi ngelag bgt ya, awal pemakaian ngelag nya dikit, tapi kok lama lama makin parah nge lagnya",2,2025-04-13 18:51:19
